,OFFICER_USED_FORCE
2993,False
2994,False
2995,True
2996,True
2997,False
2998,True
2999,False
3000,False
3001,True
3002,False
3003,False
3004,False
3005,True
3006,False
3007,True
3008,False
3009,False
3010,True
3011,True
3012,True
3013,False
3014,True
3015,False
3016,False
3017,False
3018,False
3019,True
3020,False
3021,False
3022,False
3023,False
3024,False
3025,False
3026,False
3027,True
3028,False
3029,True
3030,True
3031,True
3032,False
3033,False
3034,True
3035,False
3036,True
3037,False
3038,False
3039,True
3040,False
3041,True
3042,False
3043,False
3044,False
3045,False
3046,False
3047,False
3048,True
3049,True
3050,True
3051,True
3052,True
3053,False
3054,False
3055,False
3056,False
3057,True
3058,True
3059,True
3060,False
3061,True
3062,False
3063,False
3064,False
3065,False
3066,False
3067,False
3068,True
3069,False
3070,False
3071,False
3072,False
3073,True
3074,True
3075,False
3076,False
3077,True
3078,False
3079,False
3080,False
3081,True
3082,True
3083,False
3084,True
3085,False
3086,False
3087,False
3088,False
3089,False
3090,False
3091,True
3092,True
3093,False
3094,True
3095,True
3096,False
3097,False
3098,False
3099,False
3100,False
3101,False
3102,False
3103,True
3104,False
3105,False
3106,True
3107,False
3108,True
3109,False
3110,False
3111,False
3112,False
3113,True
3114,False
3115,False
3116,True
3117,False
3118,False
3119,False
3120,False
3121,False
3122,True
3123,False
3124,False
3125,True
3126,False
3127,False
3128,False
3129,False
3130,False
3131,False
3132,True
3133,False
3134,True
3135,False
3136,False
3137,False
3138,False
3139,False
3140,False
3141,False
3142,True
3143,True
3144,True
3145,False
3146,False
3147,True
3148,False
3149,True
3150,False
3151,True
3152,False
3153,False
3154,True
3155,False
3156,True
3157,True
3158,False
3159,True
3160,False
3161,True
3162,True
3163,False
3164,False
3165,False
3166,False
3167,False
3168,False
3169,False
3170,False
3171,True
3172,True
3173,False
3174,False
3175,True
3176,False
3177,False
3178,False
3179,True
3180,False
3181,False
3182,False
3183,False
3184,False
3185,False
3186,False
3187,False
3188,False
3189,True
3190,True
3191,False
3192,False
3193,False
3194,False
3195,True
3196,False
3197,False
3198,False
3199,True
3200,False
3201,False
3202,True
3203,False
3204,False
3205,True
3206,False
3207,True
3208,False
3209,False
3210,False
3211,False
3212,False
3213,False
3214,False
3215,True
3216,False
3217,True
3218,False
3219,True
3220,False
3221,False
3222,False
3223,True
3224,False
3225,False
3226,False
3227,True
3228,False
3229,False
3230,False
3231,False
3232,True
3233,False
3234,False
3235,False
3236,False
3237,False
3238,False
3239,False
3240,True
3241,False
3242,False
3243,False
3244,False
3245,False
3246,False
3247,False
3248,False
3249,False
3250,False
3251,False
3252,False
3253,False
3254,False
3255,False
3256,False
3257,False
3258,False
3259,False
3260,False
3261,True
3262,False
3263,False
3264,True
3265,False
3266,False
3267,False
3268,False
3269,False
3270,False
3271,True
3272,False
3273,True
3274,True
3275,True
3276,False
3277,False
3278,False
3279,False
3280,True
3281,False
3282,True
3283,True
3284,False
3285,False
3286,False
3287,False
3288,False
3289,False
3290,False
3291,False
3292,False
3293,False
3294,True
3295,False
3296,False
3297,False
3298,False
3299,False
3300,True
3301,True
3302,True
3303,False
3304,True
3305,True
3306,False
3307,False
3308,False
3309,False
3310,False
3311,False
3312,True
3313,True
3314,True
3315,True
3316,True
3317,False
3318,False
3319,False
3320,False
3321,False
3322,False
3323,False
3324,False
3325,False
3326,False
3327,False
3328,True
3329,False
3330,False
3331,False
3332,False
3333,False
3334,False
3335,False
3336,False
3337,False
3338,False
3339,False
3340,False
3341,True
3342,True
3343,True
3344,True
3345,True
3346,False
3347,False
3348,True
3349,False
3350,False
3351,False
3352,False
3353,False
3354,True
3355,False
3356,False
3357,False
3358,False
3359,False
3360,False
3361,True
3362,True
3363,True
3364,False
3365,False
3366,True
3367,True
3368,True
3369,True
3370,False
3371,True
3372,False
3373,True
3374,False
3375,False
3376,False
3377,False
3378,False
3379,False
3380,False
3381,False
3382,True
3383,False
3384,False
3385,False
3386,False
3387,False
3388,False
3389,False
3390,True
3391,False
3392,False
3393,False
3394,True
3395,False
3396,True
3397,False
3398,False
3399,False
3400,False
3401,True
3402,False
3403,False
3404,False
3405,False
3406,False
3407,True
3408,True
3409,True
3410,False
3411,False
3412,False
3413,True
3414,False
3415,False
3416,False
3417,False
3418,False
3419,True
3420,False
3421,False
3422,False
3423,False
3424,True
3425,True
3426,True
3427,False
3428,False
3429,False
3430,True
3431,False
3432,False
3433,False
3434,False
3435,False
3436,False
3437,False
3438,False
3439,False
3440,True
3441,True
3442,False
3443,True
3444,False
3445,False
3446,False
3447,False
3448,False
3449,False
3450,True
3451,False
3452,False
3453,False
3454,True
3455,True
3456,True
3457,False
3458,True
3459,True
3460,False
3461,True
3462,False
3463,True
3464,True
3465,True
3466,True
3467,False
3468,False
3469,True
3470,False
3471,False
3472,False
3473,True
3474,True
3475,False
3476,False
3477,False
3478,True
3479,False
3480,False
3481,False
3482,False
3483,False
3484,False
3485,False
3486,False
3487,False
3488,False
3489,False
3490,False
3491,False
3492,False
3493,False
3494,False
3495,False
3496,True
3497,True
3498,True
3499,True
3500,True
3501,False
3502,False
3503,False
3504,False
3505,False
3506,True
3507,False
3508,False
3509,False
3510,False
3511,False
3512,False
3513,True
3514,False
3515,False
3516,True
3517,False
3518,False
3519,False
3520,True
3521,True
3522,True
3523,False
3524,False
3525,True
3526,False
3527,True
3528,False
3529,False
3530,True
3531,False
3532,False
3533,False
3534,False
3535,False
3536,False
3537,False
3538,False
3539,False
3540,True
3541,False
3542,False
3543,False
3544,False
3545,False
3546,False
3547,False
3548,False
3549,True
3550,True
3551,True
3552,False
3553,False
3554,True
3555,True
3556,True
3557,True
3558,False
3559,False
3560,True
3561,True
3562,True
3563,False
3564,False
3565,False
3566,False
3567,False
3568,False
3569,True
3570,False
3571,False
3572,False
3573,True
3574,False
3575,False
3576,False
3577,False
3578,False
3579,False
3580,False
3581,False
3582,False
3583,True
3584,False
3585,False
3586,False
3587,False
3588,True
3589,True
3590,False
3591,True
3592,False
3593,True
3594,True
3595,False
3596,True
3597,False
3598,False
3599,False
3600,False
3601,False
3602,False
3603,False
3604,False
3605,False
3606,False
3607,True
3608,True
3609,True
3610,False
3611,False
3612,True
3613,True
3614,False
3615,False
3616,False
3617,True
3618,False
3619,False
3620,False
3621,False
3622,False
3623,False
3624,False
3625,True
3626,True
3627,False
3628,False
3629,False
3630,False
3631,False
3632,True
3633,True
3634,True
3635,True
3636,True
3637,True
3638,True
3639,False
3640,False
3641,False
3642,False
3643,False
3644,False
3645,False
3646,False
3647,False
3648,False
3649,False
3650,False
3651,False
3652,False
3653,False
3654,True
3655,False
3656,False
3657,False
3658,False
3659,True
3660,False
3661,True
3662,True
3663,True
3664,False
3665,False
3666,False
3667,False
3668,False
3669,False
3670,True
3671,True
3672,True
3673,False
3674,False
3675,False
3676,False
3677,False
3678,False
3679,True
3680,True
3681,True
3682,False
3683,False
3684,False
3685,False
3686,False
3687,True
3688,True
3689,False
3690,True
3691,False
3692,True
3693,False
3694,True
3695,False
3696,True
3697,False
3698,False
3699,False
3700,False
3701,False
3702,False
3703,False
3704,False
3705,True
3706,True
3707,False
3708,False
3709,False
3710,False
3711,False
3712,False
3713,True
3714,False
3715,False
3716,True
3717,False
3718,False
3719,True
3720,False
3721,True
3722,False
3723,True
3724,True
3725,True
3726,False
3727,False
3728,False
3729,False
3730,False
3731,False
3732,False
3733,False
3734,False
3735,False
3736,False
3737,False
3738,True
3739,True
3740,True
3741,False
3742,False
3743,True
3744,False
3745,False
3746,False
3747,True
3748,False
3749,True
3750,False
3751,False
3752,False
3753,True
3754,False
3755,False
3756,False
3757,False
3758,True
3759,True
3760,False
3761,False
3762,False
3763,True
3764,True
3765,True
3766,True
3767,False
3768,False
3769,False
3770,False
3771,False
3772,True
3773,True
3774,True
3775,False
3776,True
3777,True
3778,False
3779,False
3780,False
3781,False
3782,False
3783,False
3784,False
3785,False
3786,False
3787,True
3788,False
3789,False
3790,True
3791,False
3792,False
3793,True
3794,False
3795,False
3796,True
3797,True
3798,True
3799,True
3800,False
3801,False
3802,True
3803,False
3804,True
3805,False
3806,False
3807,False
3808,False
3809,False
3810,False
3811,True
3812,False
3813,False
3814,True
3815,False
3816,True
3817,True
3818,False
3819,False
3820,True
3821,True
3822,True
3823,False
3824,False
3825,True
3826,False
3827,False
3828,False
3829,False
3830,False
3831,False
3832,False
3833,True
3834,False
3835,False
3836,True
3837,True
3838,True
3839,False
3840,True
3841,False
3842,True
3843,True
3844,False
3845,False
3846,False
3847,True
3848,True
3849,True
3850,False
3851,False
3852,False
3853,False
3854,True
3855,False
3856,False
3857,False
3858,False
3859,False
3860,False
3861,False
3862,False
3863,False
3864,True
3865,False
3866,False
3867,False
3868,False
3869,False
3870,False
3871,False
3872,True
3873,False
3874,False
3875,True
3876,False
3877,False
3878,True
3879,False
3880,False
3881,False
3882,False
3883,False
3884,True
3885,True
3886,True
3887,False
3888,False
3889,False
3890,False
3891,True
3892,False
3893,False
3894,False
3895,True
3896,True
3897,True
3898,False
3899,False
3900,False
3901,False
3902,False
3903,False
3904,False
3905,False
3906,True
3907,False
3908,False
3909,False
3910,False
3911,True
3912,True
3913,True
3914,True
3915,False
3916,True
3917,False
3918,True
3919,True
3920,True
3921,False
3922,False
3923,False
3924,False
3925,False
3926,False
3927,True
3928,True
3929,True
3930,True
3931,True
3932,False
3933,True
3934,True
3935,True
3936,False
3937,False
3938,False
3939,False
3940,True
3941,True
3942,False
3943,False
3944,False
3945,False
3946,False
3947,True
3948,False
3949,False
3950,False
3951,False
3952,True
3953,False
3954,True
3955,False
3956,True
3957,True
3958,False
3959,True
3960,True
3961,False
3962,True
3963,False
3964,False
3965,False
3966,True
3967,False
3968,True
3969,True
3970,False
3971,False
3972,False
3973,False
3974,False
3975,False
3976,False
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3983,False
3984,False
3985,False
3986,True
3987,True
3988,True
3989,True
3990,True
3991,True
3992,True
3993,True
3994,False
3995,True
3996,True
3997,False
3998,False
3999,False
4000,True
4001,True
4002,True
4003,False
4004,False
4005,True
4006,True
4007,False
4008,True
4009,True
4010,False
4011,True
4012,False
4013,False
4014,False
4015,False
4016,True
4017,True
4018,False
4019,True
4020,True
4021,False
4022,False
4023,True
4024,False
4025,False
4026,True
4027,True
4028,False
4029,False
4030,False
4031,False
4032,False
4033,False
4034,True
4035,False
4036,False
4037,False
4038,False
4039,False
4040,False
4041,False
4042,False
4043,True
4044,False
4045,True
4046,False
4047,False
4048,False
4049,False
4050,False
4051,False
4052,False
4053,False
4054,False
4055,True
4056,False
4057,False
4058,False
4059,False
4060,False
4061,True
4062,False
4063,False
4064,True
4065,False
4066,True
4067,True
4068,False
4069,True
4070,False
4071,False
4072,True
4073,True
4074,False
4075,False
4076,False
4077,True
4078,True
4079,False
4080,False
4081,True
4082,True
4083,False
4084,False
4085,False
4086,True
4087,True
4088,True
4089,False
4090,False
4091,False
4092,False
4093,False
4094,False
4095,False
4096,False
4097,False
4098,False
4099,False
4100,False
4101,True
4102,True
4103,True
4104,True
4105,False
4106,False
4107,True
4108,True
4109,False
4110,True
4111,False
4112,False
4113,False
4114,True
4115,True
4116,False
4117,True
4118,False
4119,True
4120,False
4121,False
4122,False
4123,False
4124,True
4125,False
4126,False
4127,False
4128,True
4129,True
4130,False
4131,False
4132,False
4133,False
4134,False
4135,True
4136,False
4137,False
4138,False
4139,False
4140,False
4141,True
4142,False
4143,True
4144,False
4145,False
4146,True
4147,False
4148,False
4149,False
4150,False
4151,False
4152,True
4153,True
4154,False
4155,False
4156,False
4157,True
4158,False
4159,False
4160,False
4161,False
4162,False
4163,True
4164,False
4165,False
4166,False
4167,False
4168,True
4169,False
4170,True
4171,False
4172,True
4173,False
4174,False
4175,False
4176,False
4177,False
4178,False
4179,False
4180,False
4181,True
4182,False
4183,False
4184,False
4185,True
4186,True
4187,False
4188,False
4189,True
4190,False
4191,False
4192,False
4193,False
4194,True
4195,True
4196,False
4197,True
4198,True
4199,True
4200,False
4201,True
4202,True
4203,True
4204,False
4205,True
4206,True
4207,True
4208,False
4209,False
4210,False
4211,False
4212,False
4213,False
4214,True
4215,True
4216,False
4217,False
4218,False
4219,False
4220,False
4221,False
4222,True
4223,True
4224,True
4225,False
4226,False
4227,False
4228,False
4229,True
4230,True
4231,True
4232,True
4233,True
4234,True
4235,True
4236,False
4237,False
4238,False
4239,True
4240,False
4241,True
4242,False
4243,False
4244,False
4245,True
4246,False
4247,False
4248,False
4249,False
4250,True
4251,True
4252,False
4253,False
4254,False
4255,False
4256,False
4257,False
4258,False
4259,True
4260,False
4261,False
4262,False
4263,False
4264,False
4265,False
4266,False
4267,False
4268,False
4269,False
4270,False
4271,True
4272,True
4273,False
4274,True
4275,True
4276,True
4277,True
4278,False
4279,True
4280,True
4281,False
4282,True
4283,False
4284,False
4285,False
4286,True
4287,False
4288,True
4289,True
4290,True
4291,False
4292,True
4293,True
4294,True
4295,True
4296,False
4297,False
4298,True
4299,True
4300,True
4301,True
4302,True
4303,True
4304,True
4305,True
