,OFFICER_USED_FORCE
30687,False
30688,False
30689,False
30690,False
30691,False
30692,False
30693,False
30694,True
30695,True
30696,False
30697,True
30698,False
30699,False
30700,False
30701,True
30702,False
30703,True
30704,True
30705,True
30706,False
30707,False
30708,False
30709,False
30710,False
30711,False
30712,False
30713,False
30714,False
30715,False
30716,False
30717,True
30718,True
30719,False
30720,True
30721,True
30722,True
30723,True
30724,False
30725,False
30726,False
30727,False
30728,False
30729,False
30730,False
30731,False
30732,False
30733,True
30734,True
30735,False
30736,False
30737,False
30738,False
30739,False
30740,True
30741,False
30742,True
30743,False
30744,False
30745,False
30746,False
30747,False
30748,False
30749,False
30750,False
30751,False
30752,False
30753,False
30754,False
30755,False
30756,False
30757,False
30758,True
30759,False
30760,False
30761,False
30762,False
30763,False
30764,False
30765,False
30766,False
30767,False
30768,False
30769,False
30770,False
30771,False
30772,False
30773,False
30774,False
30775,False
30776,False
30777,False
30778,False
30779,True
30780,True
30781,False
30782,False
30783,False
30784,False
30785,False
30786,False
30787,False
30788,False
30789,False
30790,False
30791,False
30792,False
30793,False
30794,True
30795,False
30796,False
30797,False
30798,False
30799,False
30800,False
30801,False
30802,False
30803,False
30804,False
30805,False
30806,False
30807,False
30808,True
30809,False
30810,False
30811,False
30812,False
30813,True
30814,False
30815,True
30816,False
30817,False
30818,False
30819,False
30820,False
30821,False
30822,False
30823,True
30824,False
30825,False
30826,False
30827,False
30828,True
30829,False
30830,False
30831,False
30832,False
30833,False
30834,False
30835,False
30836,False
30837,False
30838,False
30839,True
30840,True
30841,False
30842,True
30843,False
30844,False
30845,True
30846,False
30847,True
30848,True
30849,False
30850,False
30851,False
30852,False
30853,False
30854,False
30855,False
30856,False
30857,False
30858,False
30859,False
30860,False
30861,False
30862,False
30863,False
30864,False
30865,False
30866,False
30867,False
30868,False
30869,True
30870,True
30871,False
30872,False
30873,False
30874,False
30875,False
30876,False
30877,False
30878,False
30879,True
30880,False
30881,False
30882,True
30883,False
30884,False
30885,True
30886,True
30887,True
30888,False
30889,False
30890,True
30891,False
30892,False
30893,False
30894,False
30895,False
30896,False
30897,False
30898,True
30899,False
30900,True
30901,True
30902,True
30903,True
30904,False
30905,False
30906,True
30907,True
30908,False
30909,False
30910,False
30911,False
30912,True
30913,False
30914,True
30915,False
30916,False
30917,False
30918,True
30919,False
30920,True
30921,False
30922,False
30923,False
30924,False
30925,False
30926,False
30927,False
30928,False
30929,False
30930,True
30931,False
30932,True
30933,False
30934,False
30935,False
30936,False
30937,True
30938,False
30939,False
30940,False
30941,False
30942,True
30943,False
30944,True
30945,False
30946,False
30947,False
30948,False
30949,False
30950,False
30951,False
30952,False
30953,False
30954,False
30955,False
30956,True
30957,True
30958,True
30959,False
30960,False
30961,False
30962,False
30963,True
30964,False
30965,True
30966,True
30967,True
30968,False
30969,False
30970,False
30971,False
30972,False
30973,False
30974,False
30975,False
30976,False
30977,True
30978,False
30979,False
30980,False
30981,False
30982,True
30983,False
30984,False
30985,False
30986,False
30987,False
30988,False
30989,False
30990,False
30991,False
30992,False
30993,False
30994,False
30995,False
30996,True
30997,False
30998,True
30999,True
31000,False
31001,False
31002,False
31003,False
31004,False
31005,False
31006,False
31007,True
31008,True
31009,False
31010,False
31011,False
31012,True
31013,False
31014,True
31015,False
31016,False
31017,False
31018,False
31019,False
31020,False
31021,False
31022,False
31023,False
31024,False
31025,False
31026,True
31027,False
31028,False
31029,False
31030,True
31031,True
31032,False
31033,False
31034,False
31035,False
31036,False
31037,False
31038,False
31039,False
31040,False
31041,True
31042,False
31043,False
31044,False
31045,False
31046,True
31047,False
31048,False
31049,True
31050,False
31051,False
31052,True
31053,False
31054,False
31055,False
31056,False
31057,True
31058,True
31059,False
31060,False
31061,False
31062,False
31063,False
31064,True
31065,False
31066,True
31067,False
31068,True
31069,False
31070,False
31071,False
31072,False
31073,False
31074,False
31075,False
31076,False
31077,False
31078,False
31079,False
31080,False
31081,False
31082,False
31083,False
31084,False
31085,False
31086,False
31087,False
31088,True
31089,True
31090,True
31091,False
31092,False
31093,False
31094,True
31095,True
31096,False
31097,False
31098,False
31099,False
31100,False
31101,False
31102,False
31103,False
31104,False
31105,True
31106,True
31107,True
31108,False
31109,True
31110,True
31111,True
31112,False
31113,False
31114,False
31115,False
31116,True
31117,True
31118,False
31119,False
31120,False
31121,False
31122,False
31123,True
31124,False
31125,False
31126,True
31127,True
31128,True
31129,False
31130,False
31131,False
31132,True
31133,True
31134,True
31135,False
31136,False
31137,False
31138,False
31139,True
31140,False
31141,False
31142,True
31143,False
31144,False
31145,False
31146,False
31147,False
31148,False
31149,False
31150,False
31151,True
31152,False
31153,True
31154,True
31155,True
31156,False
31157,False
31158,False
31159,False
31160,False
31161,False
31162,False
31163,False
31164,True
31165,True
31166,False
31167,False
31168,False
31169,False
31170,False
31171,True
31172,True
31173,False
31174,False
31175,False
31176,False
31177,False
31178,False
31179,False
31180,False
31181,False
31182,False
31183,True
31184,True
31185,True
31186,True
31187,False
31188,False
31189,True
31190,True
31191,True
31192,True
31193,True
31194,True
31195,True
31196,False
31197,True
31198,True
31199,False
31200,False
31201,True
31202,False
31203,True
31204,False
31205,False
31206,False
31207,True
31208,True
31209,False
31210,True
31211,False
31212,False
31213,False
31214,False
31215,False
31216,True
31217,True
31218,False
31219,False
31220,False
31221,True
31222,True
31223,False
31224,False
31225,False
31226,False
31227,False
31228,False
31229,False
31230,False
31231,True
31232,False
31233,False
31234,False
31235,False
31236,True
31237,False
31238,False
31239,False
31240,False
31241,True
31242,True
31243,False
31244,False
31245,False
31246,False
31247,False
31248,False
31249,False
31250,False
31251,False
31252,True
31253,False
31254,False
31255,False
31256,False
31257,False
31258,True
31259,False
31260,False
31261,False
31262,False
31263,False
31264,False
31265,True
31266,True
31267,True
31268,True
31269,False
31270,False
31271,False
31272,False
31273,True
31274,False
31275,False
31276,True
31277,False
31278,False
31279,False
31280,False
31281,False
31282,False
31283,False
31284,False
31285,False
31286,False
31287,True
31288,False
31289,False
31290,False
31291,False
31292,False
31293,True
31294,False
31295,False
31296,False
31297,True
31298,True
31299,True
31300,True
31301,False
31302,False
31303,True
31304,False
31305,False
31306,True
31307,False
31308,False
31309,False
31310,True
31311,True
31312,False
31313,False
31314,True
31315,False
31316,True
31317,False
31318,True
31319,False
31320,False
31321,False
31322,False
31323,False
31324,False
31325,False
31326,False
31327,False
31328,False
31329,False
31330,False
31331,False
31332,False
31333,False
31334,False
31335,False
31336,False
31337,False
31338,False
31339,False
31340,False
31341,False
31342,False
31343,False
31344,True
31345,False
31346,False
31347,False
31348,False
31349,False
31350,False
31351,False
31352,True
31353,False
31354,False
31355,False
31356,False
31357,False
31358,False
31359,False
31360,False
31361,False
31362,False
31363,False
31364,False
31365,True
31366,False
31367,False
31368,False
31369,False
31370,False
31371,True
31372,False
31373,False
31374,True
31375,False
31376,True
31377,True
31378,True
31379,True
31380,False
31381,False
31382,False
31383,False
31384,False
31385,False
31386,True
31387,False
31388,False
31389,False
31390,False
31391,False
31392,False
31393,True
31394,True
31395,False
31396,False
31397,False
31398,False
31399,False
31400,False
31401,False
31402,False
31403,False
31404,False
31405,True
31406,False
31407,False
31408,False
31409,False
31410,False
31411,False
31412,False
31413,False
31414,False
31415,False
31416,False
31417,False
31418,True
31419,False
31420,False
31421,False
31422,False
31423,False
31424,False
31425,False
31426,False
31427,False
31428,False
31429,False
31430,False
31431,False
31432,False
31433,False
31434,True
31435,False
31436,False
31437,False
31438,False
31439,True
31440,False
31441,False
31442,False
31443,True
31444,True
31445,False
31446,True
31447,True
31448,True
31449,False
31450,False
31451,False
31452,False
31453,False
31454,False
31455,True
31456,True
31457,True
31458,False
31459,True
31460,False
31461,True
31462,False
31463,True
31464,False
31465,False
31466,True
31467,True
31468,True
31469,False
31470,False
31471,False
31472,False
31473,False
31474,False
31475,False
31476,False
31477,False
31478,False
31479,False
31480,False
31481,False
31482,True
31483,False
31484,False
31485,False
31486,False
31487,False
31488,False
31489,False
31490,True
31491,True
31492,False
31493,False
31494,False
31495,False
31496,False
31497,True
31498,False
31499,False
31500,True
31501,False
31502,False
31503,False
31504,False
31505,True
31506,False
31507,True
31508,False
31509,False
31510,False
31511,False
31512,False
31513,False
31514,False
31515,True
31516,False
31517,False
31518,False
31519,True
31520,False
31521,False
31522,False
31523,False
31524,False
31525,False
31526,False
31527,False
31528,False
31529,False
31530,False
31531,False
31532,False
31533,False
31534,False
31535,False
31536,False
31537,False
31538,False
31539,False
31540,True
31541,False
31542,False
31543,False
31544,False
31545,False
31546,True
31547,True
31548,True
31549,False
31550,False
31551,False
31552,False
31553,False
31554,False
31555,False
31556,True
31557,False
31558,False
31559,False
31560,True
31561,False
31562,False
31563,True
31564,False
31565,False
31566,False
31567,False
31568,False
31569,False
31570,False
31571,False
31572,False
31573,False
31574,False
31575,False
31576,False
31577,False
31578,False
31579,False
31580,False
31581,False
31582,False
31583,True
31584,False
31585,False
31586,True
31587,False
31588,True
31589,False
31590,True
31591,True
31592,False
31593,False
31594,False
31595,True
31596,False
31597,False
31598,False
31599,False
31600,False
31601,False
31602,True
31603,False
31604,False
31605,False
31606,False
31607,False
31608,True
31609,False
31610,False
31611,False
31612,True
31613,True
31614,False
31615,False
31616,True
31617,True
31618,False
31619,True
31620,False
31621,False
31622,False
31623,False
31624,False
31625,True
31626,False
31627,False
31628,True
31629,False
31630,False
31631,False
31632,False
31633,True
31634,True
31635,True
31636,False
31637,False
31638,False
31639,False
31640,False
31641,False
31642,False
31643,False
31644,False
31645,False
31646,False
31647,False
31648,False
31649,False
31650,False
31651,True
31652,True
31653,True
31654,True
31655,True
31656,False
31657,False
31658,False
31659,False
31660,True
31661,True
31662,True
31663,False
31664,False
31665,True
31666,False
31667,False
31668,False
31669,False
31670,False
31671,False
31672,False
31673,False
31674,False
31675,False
31676,False
31677,False
31678,False
31679,True
31680,True
31681,False
31682,True
31683,False
31684,False
31685,False
31686,False
31687,False
31688,False
31689,False
31690,False
31691,False
31692,False
31693,False
31694,False
31695,False
31696,False
31697,True
31698,False
31699,True
31700,False
31701,False
31702,True
31703,False
31704,False
31705,True
31706,False
31707,True
31708,False
31709,True
31710,True
31711,False
31712,True
31713,False
31714,False
31715,False
31716,False
31717,False
31718,False
31719,False
31720,False
31721,False
31722,False
31723,False
31724,False
31725,False
31726,False
31727,True
31728,True
31729,False
31730,False
31731,False
31732,False
31733,False
31734,True
31735,False
31736,False
31737,False
31738,False
31739,False
31740,False
31741,False
31742,False
31743,False
31744,False
31745,False
31746,False
31747,False
31748,False
31749,False
31750,True
31751,False
31752,True
31753,True
31754,False
31755,False
31756,False
31757,False
31758,False
31759,False
31760,False
31761,False
31762,False
31763,False
31764,False
31765,False
31766,False
31767,False
31768,True
31769,False
31770,False
31771,True
31772,False
31773,False
31774,True
31775,False
31776,False
31777,False
31778,False
31779,True
31780,False
31781,False
31782,True
31783,False
31784,False
31785,False
31786,False
31787,False
31788,False
31789,False
31790,True
31791,True
31792,True
31793,True
31794,True
31795,True
31796,False
31797,False
31798,False
31799,False
31800,True
31801,False
31802,False
31803,False
31804,False
31805,False
31806,False
31807,False
31808,False
31809,False
31810,False
31811,False
31812,False
31813,True
31814,False
31815,True
31816,False
31817,False
31818,False
31819,False
31820,False
31821,False
31822,False
31823,False
31824,False
31825,False
31826,False
31827,False
31828,True
31829,False
31830,False
31831,False
31832,True
31833,True
31834,False
31835,False
31836,False
31837,False
31838,False
31839,True
31840,False
31841,False
31842,False
31843,False
31844,False
31845,False
31846,True
31847,False
31848,False
31849,False
31850,True
31851,True
31852,False
31853,False
31854,False
31855,False
31856,False
31857,False
31858,False
31859,False
31860,False
31861,False
31862,False
31863,False
31864,False
31865,False
31866,False
31867,False
31868,False
31869,False
31870,False
31871,False
31872,False
31873,True
31874,False
31875,False
31876,False
31877,False
31878,False
31879,False
31880,False
31881,False
31882,True
31883,False
31884,False
31885,False
31886,False
31887,False
31888,False
31889,False
31890,False
31891,False
31892,False
31893,False
31894,False
31895,False
31896,False
31897,True
31898,True
31899,False
31900,False
31901,False
31902,False
31903,False
31904,False
31905,False
31906,False
31907,False
31908,False
31909,False
31910,False
31911,False
31912,False
31913,False
31914,False
31915,False
31916,False
31917,False
31918,False
31919,False
31920,False
31921,False
31922,False
31923,False
31924,False
31925,True
31926,True
31927,False
31928,True
31929,False
31930,False
31931,False
31932,False
31933,False
31934,True
31935,False
31936,False
31937,False
31938,False
31939,False
31940,False
31941,True
31942,False
31943,False
31944,False
31945,False
31946,False
31947,False
31948,False
31949,False
31950,False
31951,False
31952,False
31953,True
31954,True
31955,True
31956,False
31957,False
31958,False
31959,False
31960,True
31961,False
31962,False
31963,False
31964,False
31965,False
31966,False
31967,False
31968,True
31969,False
31970,False
31971,False
31972,False
31973,False
31974,True
31975,True
31976,True
31977,False
31978,False
31979,False
31980,False
31981,False
31982,False
31983,False
31984,True
31985,False
31986,True
31987,False
31988,False
31989,False
31990,False
31991,False
31992,True
31993,False
31994,False
31995,True
31996,False
31997,False
31998,False
31999,False
32000,True
32001,True
32002,True
32003,False
32004,False
32005,True
32006,True
32007,False
32008,False
32009,False
32010,False
32011,False
32012,False
32013,False
32014,False
32015,False
32016,False
32017,False
32018,False
32019,False
32020,True
32021,True
32022,True
32023,True
32024,True
32025,False
32026,False
32027,True
32028,False
32029,False
32030,False
32031,False
32032,False
32033,False
32034,False
32035,False
32036,True
32037,True
32038,False
32039,False
32040,False
32041,False
32042,False
32043,False
32044,False
32045,True
32046,False
32047,False
32048,False
32049,False
32050,False
32051,False
32052,False
32053,False
32054,True
32055,False
32056,False
32057,False
32058,True
32059,True
32060,True
32061,False
32062,False
32063,True
32064,True
32065,False
32066,False
32067,False
32068,False
32069,False
32070,False
32071,True
32072,False
32073,False
32074,False
32075,False
32076,False
32077,False
32078,False
32079,False
32080,True
32081,False
32082,False
32083,True
32084,True
32085,False
32086,False
32087,True
32088,False
32089,False
32090,False
32091,False
32092,False
32093,False
32094,False
32095,False
32096,False
32097,False
32098,False
32099,False
32100,False
32101,False
32102,False
32103,True
32104,False
32105,False
32106,False
32107,False
32108,False
32109,False
32110,False
32111,False
32112,False
32113,False
32114,False
32115,False
32116,False
32117,False
32118,False
32119,False
32120,False
32121,True
32122,True
32123,False
32124,True
32125,False
32126,True
32127,False
32128,True
32129,True
32130,True
32131,True
32132,False
32133,False
32134,False
32135,False
32136,True
32137,True
32138,False
32139,True
32140,True
32141,True
32142,False
32143,False
32144,False
32145,False
32146,False
32147,False
32148,True
32149,False
32150,False
32151,False
32152,True
32153,False
32154,True
32155,False
32156,False
32157,True
32158,True
32159,True
32160,False
32161,False
32162,False
32163,True
32164,True
32165,True
32166,True
32167,False
32168,False
32169,False
32170,False
32171,False
32172,False
32173,False
32174,False
32175,True
32176,False
32177,False
32178,False
32179,False
32180,False
32181,True
32182,False
32183,True
32184,False
32185,False
32186,False
32187,False
32188,False
32189,False
32190,False
32191,False
32192,False
32193,False
32194,False
32195,False
32196,False
32197,False
32198,False
32199,False
32200,False
32201,False
32202,False
32203,False
32204,False
32205,False
32206,False
32207,False
32208,False
32209,False
32210,False
32211,False
32212,False
32213,True
32214,False
32215,False
32216,False
32217,True
32218,False
32219,False
32220,False
32221,False
32222,False
32223,False
32224,False
32225,False
32226,False
32227,False
32228,False
32229,False
32230,False
32231,True
32232,False
32233,False
32234,True
32235,False
32236,False
32237,False
32238,False
32239,False
32240,False
32241,True
32242,False
32243,False
32244,True
32245,False
32246,False
32247,False
32248,False
32249,False
32250,False
32251,False
32252,True
32253,True
32254,False
32255,False
32256,True
32257,False
32258,True
32259,False
32260,False
32261,True
32262,False
32263,False
32264,False
32265,False
32266,False
32267,True
32268,False
32269,False
32270,True
32271,False
32272,False
32273,False
32274,False
32275,False
32276,False
32277,False
32278,False
32279,False
32280,False
32281,False
32282,False
32283,False
32284,True
32285,False
32286,False
32287,True
32288,False
32289,False
32290,False
32291,False
32292,False
32293,False
32294,False
32295,False
32296,False
32297,False
32298,False
32299,False
32300,False
32301,False
32302,False
32303,False
32304,False
32305,False
32306,False
32307,False
32308,False
32309,False
32310,True
32311,False
32312,False
32313,False
32314,False
32315,False
32316,True
32317,False
32318,True
32319,False
32320,False
32321,False
32322,False
32323,False
32324,False
32325,False
32326,False
32327,False
32328,True
32329,True
32330,False
32331,False
32332,False
32333,False
32334,False
32335,False
32336,False
32337,False
32338,False
32339,False
32340,False
32341,False
32342,False
32343,False
32344,False
32345,False
32346,False
32347,False
32348,False
32349,False
32350,False
32351,False
32352,True
32353,False
32354,False
32355,False
32356,False
32357,False
32358,True
32359,True
32360,True
32361,False
32362,True
32363,False
32364,False
32365,False
32366,False
32367,False
32368,False
32369,False
32370,False
32371,False
32372,False
32373,False
32374,False
32375,False
32376,False
32377,False
32378,True
32379,False
32380,True
32381,True
32382,True
32383,False
32384,False
32385,True
32386,False
32387,True
32388,False
32389,False
32390,False
32391,False
32392,False
32393,False
32394,False
32395,False
32396,False
32397,False
32398,False
32399,False
32400,False
32401,False
32402,False
32403,False
32404,False
32405,False
32406,False
32407,False
32408,False
32409,False
32410,False
32411,False
32412,False
32413,False
32414,False
32415,False
32416,False
32417,False
32418,False
32419,False
32420,False
32421,False
32422,False
32423,False
32424,False
32425,False
32426,False
32427,True
32428,False
32429,True
32430,False
32431,False
32432,False
32433,False
32434,True
32435,True
32436,False
32437,False
32438,False
32439,False
32440,False
32441,False
32442,False
32443,False
32444,False
32445,True
32446,True
32447,False
32448,False
32449,False
32450,False
32451,True
32452,True
32453,False
32454,False
32455,False
32456,True
32457,False
32458,False
32459,False
32460,False
32461,False
32462,True
32463,False
32464,False
32465,False
32466,False
32467,False
32468,False
32469,False
32470,True
32471,False
32472,False
32473,False
32474,False
32475,False
32476,False
32477,False
32478,False
32479,False
32480,True
32481,False
32482,False
32483,False
32484,False
32485,False
32486,False
32487,False
32488,False
32489,False
32490,False
32491,False
32492,False
32493,False
32494,False
32495,False
32496,False
32497,False
32498,True
32499,False
32500,False
32501,False
32502,False
32503,True
32504,False
32505,True
32506,False
32507,False
32508,False
32509,False
32510,False
32511,False
32512,False
32513,True
32514,False
32515,False
32516,False
32517,False
32518,False
32519,False
32520,False
32521,True
32522,False
32523,False
32524,True
32525,False
32526,False
32527,False
32528,False
32529,False
32530,False
32531,False
32532,False
32533,False
32534,False
32535,True
32536,True
32537,False
32538,True
32539,False
32540,False
32541,False
32542,False
32543,False
32544,False
32545,True
32546,True
32547,False
32548,False
32549,False
32550,False
32551,False
32552,False
32553,False
32554,True
32555,False
32556,False
32557,False
32558,True
32559,True
32560,True
32561,False
32562,False
32563,True
32564,True
32565,True
32566,False
32567,False
32568,False
32569,False
32570,False
32571,False
32572,False
32573,False
32574,False
32575,False
32576,False
32577,False
32578,True
32579,False
32580,False
32581,False
32582,False
32583,True
32584,False
32585,False
32586,True
32587,False
32588,False
32589,False
32590,True
32591,False
32592,False
32593,False
32594,False
32595,False
32596,False
32597,False
32598,False
32599,False
32600,False
32601,False
32602,False
32603,False
32604,False
32605,True
32606,True
32607,False
32608,True
32609,False
32610,True
32611,False
32612,True
32613,False
32614,False
32615,False
32616,False
32617,False
32618,False
32619,True
32620,True
32621,False
32622,False
32623,True
32624,True
32625,False
32626,False
32627,False
32628,False
32629,False
32630,False
32631,False
32632,False
32633,True
32634,False
32635,False
32636,True
32637,True
32638,False
32639,False
32640,False
32641,True
32642,True
32643,False
32644,False
32645,False
32646,False
32647,True
32648,True
32649,False
32650,False
32651,False
32652,True
32653,True
32654,False
32655,True
32656,False
32657,False
32658,False
32659,False
32660,False
32661,True
32662,False
32663,False
32664,True
32665,True
32666,False
32667,False
32668,False
32669,True
32670,False
32671,False
32672,False
32673,False
32674,False
32675,False
32676,False
32677,False
32678,False
32679,True
32680,False
32681,False
32682,False
32683,True
32684,False
32685,False
32686,True
32687,True
32688,False
32689,False
32690,False
32691,False
32692,False
32693,False
32694,False
32695,False
32696,True
32697,True
32698,False
32699,False
32700,False
32701,False
32702,False
32703,False
32704,False
32705,False
32706,False
32707,True
32708,False
32709,False
32710,False
32711,False
32712,False
32713,False
32714,False
32715,True
32716,True
32717,False
32718,False
32719,False
32720,False
32721,False
32722,False
32723,False
32724,False
32725,True
32726,False
32727,False
32728,False
32729,True
32730,False
32731,False
32732,False
32733,False
32734,False
32735,False
32736,True
32737,False
32738,True
32739,True
32740,True
32741,False
32742,False
32743,False
32744,False
32745,False
32746,False
32747,True
32748,True
32749,False
32750,True
32751,False
32752,False
32753,True
32754,False
32755,False
32756,False
32757,False
32758,True
32759,False
32760,True
32761,False
32762,False
32763,False
32764,True
32765,False
32766,False
32767,False
32768,False
32769,False
32770,False
32771,False
32772,False
32773,False
32774,False
32775,False
32776,True
32777,False
32778,False
32779,False
32780,False
32781,False
32782,False
32783,False
32784,False
32785,False
32786,False
32787,True
32788,False
32789,False
32790,False
32791,False
32792,False
32793,False
32794,True
32795,False
32796,False
32797,False
32798,False
32799,False
32800,False
32801,False
32802,True
32803,False
32804,False
32805,False
32806,False
32807,False
32808,False
32809,True
32810,False
32811,False
32812,False
32813,False
32814,False
32815,False
32816,True
32817,True
32818,False
32819,False
32820,False
32821,True
32822,False
32823,False
32824,False
32825,False
32826,True
32827,False
32828,False
32829,False
32830,False
32831,False
32832,False
32833,False
32834,False
32835,False
32836,False
32837,True
32838,False
32839,True
32840,False
32841,False
32842,False
32843,True
32844,True
32845,False
32846,False
32847,False
32848,False
32849,False
32850,False
32851,False
32852,False
32853,False
32854,False
32855,False
32856,False
32857,False
32858,False
32859,False
32860,False
32861,False
32862,False
32863,False
32864,False
32865,False
32866,False
32867,True
32868,False
32869,False
32870,False
32871,False
32872,False
32873,False
32874,False
32875,False
32876,True
32877,False
32878,False
32879,False
32880,True
32881,False
32882,True
32883,True
32884,False
32885,True
32886,True
32887,True
32888,True
32889,False
32890,False
32891,False
32892,False
32893,False
32894,False
32895,False
32896,True
32897,False
32898,False
32899,True
32900,False
32901,False
32902,False
32903,False
32904,False
32905,False
32906,False
32907,False
32908,True
32909,False
32910,False
32911,False
32912,False
32913,False
32914,False
32915,False
32916,False
32917,False
32918,False
32919,False
32920,True
32921,False
32922,False
32923,False
32924,False
32925,False
32926,False
32927,False
32928,False
32929,False
32930,True
32931,False
32932,False
32933,False
32934,False
32935,False
32936,False
32937,False
32938,False
32939,False
32940,False
32941,False
32942,False
32943,False
32944,False
32945,False
32946,False
32947,False
32948,False
32949,False
32950,False
32951,False
32952,True
32953,False
32954,True
32955,False
32956,False
32957,False
32958,False
32959,False
32960,False
32961,False
32962,False
32963,False
32964,True
32965,False
32966,False
32967,True
32968,True
32969,False
32970,False
32971,True
32972,True
32973,True
32974,False
32975,True
32976,True
32977,True
32978,False
32979,False
32980,False
32981,True
32982,False
32983,False
32984,True
32985,False
32986,False
32987,False
32988,True
32989,False
32990,False
32991,True
32992,False
32993,False
32994,False
32995,False
32996,False
32997,False
32998,False
32999,False
33000,False
33001,False
33002,False
33003,True
33004,False
33005,False
33006,False
33007,False
33008,False
33009,False
33010,False
33011,False
33012,False
33013,False
33014,False
33015,False
33016,False
33017,True
33018,False
33019,False
33020,False
33021,True
33022,False
33023,False
33024,False
33025,True
33026,False
33027,False
33028,True
33029,True
33030,False
33031,False
33032,False
33033,True
33034,False
33035,False
33036,False
33037,False
33038,False
33039,False
33040,False
33041,False
33042,False
33043,False
33044,True
33045,False
33046,False
33047,False
33048,False
33049,False
33050,False
33051,False
33052,True
33053,False
33054,False
33055,False
33056,False
33057,False
33058,False
33059,False
33060,False
33061,False
33062,False
33063,False
33064,False
33065,False
33066,False
33067,False
33068,False
33069,False
33070,False
33071,False
33072,False
33073,False
33074,False
33075,False
33076,False
33077,False
33078,False
33079,False
33080,False
33081,False
33082,True
33083,False
33084,False
33085,False
33086,False
33087,False
33088,False
33089,False
33090,True
33091,True
33092,False
33093,False
33094,False
33095,False
33096,False
33097,False
33098,False
33099,False
33100,False
33101,True
33102,False
33103,False
33104,True
33105,False
33106,False
33107,True
33108,False
33109,False
33110,False
33111,False
33112,False
33113,False
33114,True
33115,False
33116,False
33117,False
33118,False
33119,True
33120,False
33121,False
33122,False
33123,True
33124,False
33125,False
33126,True
33127,False
33128,False
33129,False
33130,True
33131,True
33132,True
33133,True
33134,False
33135,False
33136,False
33137,True
33138,False
33139,False
33140,False
33141,False
33142,False
33143,False
33144,False
33145,False
33146,False
33147,False
33148,False
33149,True
33150,False
33151,True
33152,True
33153,False
33154,True
33155,False
33156,True
33157,True
33158,False
33159,False
33160,True
33161,False
33162,True
33163,False
33164,True
33165,False
33166,False
33167,True
33168,True
33169,False
33170,False
33171,False
33172,False
33173,False
33174,False
33175,False
33176,False
33177,False
33178,False
33179,False
33180,False
33181,False
33182,False
33183,False
33184,False
33185,False
33186,False
33187,False
33188,False
33189,False
33190,False
33191,False
33192,False
33193,False
33194,False
33195,False
33196,False
33197,False
33198,False
33199,False
33200,False
33201,False
33202,False
33203,False
33204,False
33205,False
33206,False
33207,False
33208,False
33209,False
33210,False
33211,False
33212,False
33213,False
33214,False
33215,False
33216,False
33217,False
33218,False
33219,True
33220,False
33221,False
33222,True
33223,True
33224,False
33225,False
33226,False
33227,False
33228,False
33229,False
33230,False
33231,False
33232,False
33233,True
33234,False
33235,False
33236,False
33237,False
33238,False
33239,False
33240,True
33241,False
33242,False
33243,False
33244,True
33245,False
33246,False
33247,False
33248,False
33249,True
33250,False
33251,False
33252,False
33253,True
33254,False
33255,True
33256,True
33257,False
33258,False
33259,False
33260,True
33261,False
33262,False
33263,False
33264,False
33265,False
33266,False
33267,False
33268,False
33269,False
33270,False
33271,True
33272,True
33273,False
33274,True
33275,False
33276,False
33277,False
33278,True
33279,False
33280,True
33281,True
33282,False
33283,False
33284,True
33285,True
33286,False
33287,True
33288,False
33289,False
33290,False
33291,False
33292,False
33293,True
33294,False
33295,False
33296,False
33297,False
33298,False
33299,True
33300,False
33301,True
33302,False
33303,True
33304,True
33305,False
33306,False
33307,False
33308,False
33309,False
33310,False
33311,False
33312,False
33313,False
33314,False
33315,False
33316,False
33317,False
33318,False
33319,True
33320,True
33321,True
33322,True
33323,False
33324,False
33325,False
33326,False
33327,True
33328,False
33329,False
33330,False
33331,False
33332,True
33333,False
33334,False
33335,False
33336,False
33337,False
33338,False
33339,False
33340,False
33341,False
33342,False
33343,False
33344,False
33345,True
33346,True
33347,False
33348,False
33349,False
33350,False
33351,True
33352,True
33353,False
33354,False
33355,False
33356,False
33357,False
33358,False
33359,False
33360,False
33361,False
33362,False
33363,False
33364,False
33365,True
33366,True
33367,True
33368,False
33369,False
33370,True
33371,False
33372,True
33373,False
33374,False
33375,False
33376,False
33377,False
33378,False
33379,False
33380,True
33381,False
33382,False
33383,True
33384,False
33385,True
33386,False
33387,False
33388,False
33389,False
33390,False
33391,True
33392,False
33393,False
33394,False
33395,False
33396,False
33397,False
33398,False
33399,False
33400,False
33401,False
33402,False
33403,False
33404,False
33405,False
33406,True
33407,False
33408,True
33409,True
33410,True
33411,True
33412,True
33413,True
33414,False
33415,False
33416,False
33417,False
33418,True
33419,False
33420,False
33421,True
33422,True
33423,False
33424,False
33425,True
33426,False
33427,False
33428,False
33429,False
33430,False
33431,True
33432,False
33433,True
33434,True
33435,False
33436,False
33437,False
33438,False
33439,False
33440,False
33441,True
33442,False
33443,True
33444,False
33445,True
33446,False
33447,True
33448,True
33449,False
33450,False
33451,False
33452,False
33453,True
33454,False
33455,False
33456,False
33457,False
33458,False
33459,False
33460,False
33461,True
33462,False
33463,False
33464,True
33465,False
33466,False
33467,False
33468,False
33469,False
33470,True
33471,False
33472,False
33473,False
33474,False
33475,False
33476,False
33477,False
33478,False
33479,True
33480,False
33481,False
33482,True
33483,False
